FRN,471 Application Number,BEN,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant State,Applicant Zip Code,State LEA Code,State School Code,Fund Year,FRN Committed Amount
1999015199,191011938,143475,EL SEGUNDO UNIFIED SCHOOL DIST,School District,641 SHELDON ST,EL SEGUNDO,CA,"	90245",,,2019,"$5,834.64 "
1999015322,191002919,144669,GOLDEN FEATHER UN SCHOOL DIST,School District,11679 NELSON BAR RD,OROVILLE,CA,"	95965",61457,4,2019,"$27,018.36 "
1999015326,191002919,144669,GOLDEN FEATHER UN SCHOOL DIST,School District,11679 NELSON BAR RD,OROVILLE,CA,"	95965",61457,4,2019,"$7,110.00 "
1999015334,191012021,144629,PIONEER UNION ELEM SCHOOL DIST,School District,286 ROCKERFELLER RD,BERRY CREEK,CA,"	95916",6002927,473379,2019,"$2,456.57 "
1999015416,191012068,144243,KENTFIELD ELEM SCHOOL DISTRICT,School District,750 COLLEGE AVE.,KENTFIELD,CA,"	94904",,,2019,"$10,844.93 "
1999015453,191012088,144100,KING CITY UNION SCH DIST,School District,435 PEARL ST,KING CITY,CA,"	93930",,,2019,"$14,850.00 "
1999015472,191012097,227677,VALLEY HOME JOINT SCHOOL DIST,School District,13231 PIONEER AVENUE,VALLEY HOME,CA,"	95361",,,2019,"$26,779.20 "
1999015486,191012105,227677,VALLEY HOME JOINT SCHOOL DIST,School District,13231 PIONEER AVENUE,VALLEY HOME,CA,"	95361",,,2019,"$6,300.00 "
1999015491,191012088,144100,KING CITY UNION SCH DIST,School District,435 PEARL ST,KING CITY,CA,"	93930",,,2019,"$94,013.35 "
1999015505,191012088,144100,KING CITY UNION SCH DIST,School District,435 PEARL ST,KING CITY,CA,"	93930",,,2019,"$25,362.61 "
1999015544,191012127,143762,IRVINE UNIF SCHOOL DISTRICT,School District,5050 BARRANCA PKWY,IRVINE,CA,"	92604",,,2019,"$169,809.96 "
1999015597,191012150,144805,WESTWOOD UNIFIED SCHOOL DIST,School District,PO Box 1225,WESTWOOD,CA,"	96137",,,2019,"$8,000.00 "
1999015606,191012150,144805,WESTWOOD UNIFIED SCHOOL DIST,School District,PO Box 1225,WESTWOOD,CA,"	96137",,,2019,"$12,015.65 "
1999015632,191012150,144805,WESTWOOD UNIFIED SCHOOL DIST,School District,PO Box 1225,WESTWOOD,CA,"	96137",,,2019,"$12,040.03 "
1999015751,191012225,16069013,SYNERGY ACADEMIES,School District,PO BOX 78999,LOS ANGELES,CA,"	90016",,,2019,"$47,574.00 "
1999015772,191012206,144684,GLENN CO OFFICE OF EDUCATION,School District,311 SOUTH VILLA AVE,WILLOWS,CA,"	95988",,,2019,"$34,913.38 "
1999015781,191012206,144684,GLENN CO OFFICE OF EDUCATION,School District,311 SOUTH VILLA AVE,WILLOWS,CA,"	95988",,,2019,"$24,323.52 "
1999015788,191012206,144684,GLENN CO OFFICE OF EDUCATION,School District,311 SOUTH VILLA AVE,WILLOWS,CA,"	95988",,,2019,"$76,727.42 "
1999015790,191012250,16035631,SHERMAN THOMAS CHARTER SCHOOLS,School District,101 W ADELL,MADERA,CA,"	93638",,,2019,"$5,182.56 "
1999015807,191000939,144619,NATOMAS UNIFIED SCHOOL DIST,School District,1901 ARENA  BLVD.,SACRAMENTO,CA,"	95834",,,2019,"$80,507.81 "
1999015810,191000939,144619,NATOMAS UNIFIED SCHOOL DIST,School District,1901 ARENA  BLVD.,SACRAMENTO,CA,"	95834",,,2019,$0.00 
1999015815,191000939,144619,NATOMAS UNIFIED SCHOOL DIST,School District,1901 ARENA  BLVD.,SACRAMENTO,CA,"	95834",,,2019,"$21,312.00 "
1999015831,191000952,144542,PLACER UNION HIGH SCHOOL DIST,School District,13000 New Airport Rd.,AUBURN,CA,"	95603",3166894,,2019,"$53,490.00 "
1999015835,191000953,144217,RIVER DELTA JT UNIF SCH DISTRICT,School District,445 MONTEZUMA ST,RIO VISTA,CA,"	94571",,,2019,"$47,088.19 "
1999015837,191000953,144217,RIVER DELTA JT UNIF SCH DISTRICT,School District,445 MONTEZUMA ST,RIO VISTA,CA,"	94571",,,2019,"$162,744.58 "
1999015970,191000331,144117,BAYSHORE ELEM SCHOOL DISTRICT,School District,155 ORIENTE ST,DALY CITY,CA,"	94014",,,2019,"$13,770.72 "
1999015973,191000333,144274,CAMPBELL UNION SCHOOL DISTRICT,School District,155 N 3RD ST,CAMPBELL,CA,"	95008",,,2019,"$14,454.00 "
1999015976,191012356,144408,PLANADA ELEM SCHOOL DISTRICT,School District,161 S. Plainsburg Rd.,PLANADA,CA,"	95365",,0,2019,"$4,320.00 "
1999016027,191012383,144390,WEAVER UNION SCHOOL DIST,School District,3076 E CHILDS AVE,MERCED,CA,"	95341",2465862,,2019,"$69,174.00 "
1999016045,191012391,17006823,ISANA,School District,3580 Wilshire Blvd. Suite 1130,Los Angeles,CA,"	90010",,,2019,"$79,554.53 "
1999016051,191012391,17006823,ISANA,School District,3580 Wilshire Blvd. Suite 1130,Los Angeles,CA,"	90010",,,2019,"$63,081.60 "
1999016082,191000592,143910,TULARE CITY SCHOOL DIST,School District,600 N CHERRY ST,TULARE,CA,"	93274",,,2019,"$402,744.42 "
1999016083,191000592,143910,TULARE CITY SCHOOL DIST,School District,600 N CHERRY ST,TULARE,CA,"	93274",,,2019,"$542,570.62 "
1999016093,191000948,16067473,YPI CHARTER SCHOOLS,School District,9400 REMICK STREET,PACOIMA,CA,"	91331",,,2019,"$57,564.32 "
1999016094,191000948,16067473,YPI CHARTER SCHOOLS,School District,9400 REMICK STREET,PACOIMA,CA,"	91331",,,2019,"$23,543.89 "
1999016095,191000948,16067473,YPI CHARTER SCHOOLS,School District,9400 REMICK STREET,PACOIMA,CA,"	91331",,,2019,"$9,180.00 "
1999016434,191012652,143544,PASADENA UNIFIED SCHOOL DISTRICT,School District,351 S HUDSON AVE,PASADENA,CA,"	91109",,,2019,"$49,920.00 "
1999016470,191000955,144580,ROCKLIN UNIF SCHOOL DISTRICT,School District,2615 SIERRA MEADOWS DR,ROCKLIN,CA,"	95677",,,2019,"$108,000.00 "
1999016477,191012683,143985,TEMPLETON UNIFIED SCHOOL DIST,School District,960 OLD COUNTY RD,TEMPLETON,CA,"	93465",,,2019,"$2,248.70 "
1999016481,191000955,144580,ROCKLIN UNIF SCHOOL DISTRICT,School District,2615 SIERRA MEADOWS DR,ROCKLIN,CA,"	95677",,,2019,"$18,078.00 "
1999016490,191012646,16027882,TURLOCK UNIFIED SCHOOL DISTRICT,School District,1574 EAST CANAL DRIVE,TURLOCK,CA,"	95380",,,2019,"$8,000.00 "
1999016491,191012683,143985,TEMPLETON UNIFIED SCHOOL DIST,School District,960 OLD COUNTY RD,TEMPLETON,CA,"	93465",,,2019,"$29,247.06 "
1999016505,191012694,143608,TEMPLE CITY UNIF SCHOOL DIST,School District,9700 EAST LAS TUNAS DRIVE,TEMPLE CITY,CA,"	91780",,,2019,$0.00 
1999016510,191012646,16027882,TURLOCK UNIFIED SCHOOL DISTRICT,School District,1574 EAST CANAL DRIVE,TURLOCK,CA,"	95380",,,2019,"$11,842.75 "
1999016587,191012736,144707,INDIAN SPRINGS ELEM SCH DIST,School District,25299 BIG BEND,BIG BEND,CA,"	96011",,,2019,"$24,980.18 "
1999016588,191012736,144707,INDIAN SPRINGS ELEM SCH DIST,School District,25299 BIG BEND,BIG BEND,CA,"	96011",,,2019,"$8,196.12 "
1999016614,191012719,231052,DEATH VALLEY UNIFIED SCHOOL DISTRICT,School District,"P.O. BOX 217, OLD STATE HIGHWAY 127",SHOSHONE,CA,"	92384",,,2019,"$110,833.81 "
1999016620,191012719,231052,DEATH VALLEY UNIFIED SCHOOL DISTRICT,School District,"P.O. BOX 217, OLD STATE HIGHWAY 127",SHOSHONE,CA,"	92384",,,2019,$755.46 
1999016624,191012752,144390,WEAVER UNION SCHOOL DIST,School District,3076 E CHILDS AVE,MERCED,CA,"	95341",2465862,,2019,"$13,523.22 "
1999016660,191012773,144435,WINTON ELEM SCHOOL DISTRICT,School District,7000 N CENTER ST,WINTON,CA,"	95388",144435,24 65870,2019,"$4,320.00 "
1999016686,191008873,143633,DEL MAR UNION ELEM SCHOOL DIST,School District,11232 EL CAMINO REAL,SAN DIEGO,CA,"	92130",37-68056,0,2019,"$42,156.58 "
1999016689,191008873,143633,DEL MAR UNION ELEM SCHOOL DIST,School District,11232 EL CAMINO REAL,SAN DIEGO,CA,"	92130",37-68056,0,2019,"$7,658.86 "
1999016736,191012796,16046291,KIPP BAY AREA SCHOOLS,School District,1000 BROADWAY,OAKLAND,CA,"	94607",,,2019,"$210,037.43 "
1999016743,191012807,144435,WINTON ELEM SCHOOL DISTRICT,School District,7000 N CENTER ST,WINTON,CA,"	95388",144435,24 65870,2019,"$5,389.20 "
1999016745,191012822,144408,PLANADA ELEM SCHOOL DISTRICT,School District,161 S. Plainsburg Rd.,PLANADA,CA,"	95365",,0,2019,"$21,812.98 "
1999016746,191012830,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$24,300.00 "
1999016980,191013026,144058,GOLDEN PLAINS UNIF SCH DIST,School District,"22000 NEVADA ST, PO BOX 937",SAN JOAQUIN,CA,"	93660",,,2019,"$151,200.00 "
1999016993,191013031,143778,SANTA ANA UNIF SCHOOL DISTRICT,School District,1601 E. CHESTNUT AVENUE,SANTA ANA,CA,"	92701",,,2019,"$149,063.65 "
1999016999,191013031,143778,SANTA ANA UNIF SCHOOL DISTRICT,School District,1601 E. CHESTNUT AVENUE,SANTA ANA,CA,"	92701",,,2019,"$1,078,945.92 "
1999017002,191013043,144410,RIVERBANK UNIFIED SCHOOL DISTRICT,School District,6715 7TH ST,RIVERBANK,CA,"	95367",,,2019,"$66,628.66 "
1999017014,191013031,143778,SANTA ANA UNIF SCHOOL DISTRICT,School District,1601 E. CHESTNUT AVENUE,SANTA ANA,CA,"	92701",,,2019,"$837,589.36 "
1999017016,191013043,144410,RIVERBANK UNIFIED SCHOOL DISTRICT,School District,6715 7TH ST,RIVERBANK,CA,"	95367",,,2019,"$9,000.00 "
1999017054,191012646,16027882,TURLOCK UNIFIED SCHOOL DISTRICT,School District,1574 EAST CANAL DRIVE,TURLOCK,CA,"	95380",,,2019,"$318,769.15 "
1999017132,191013154,144058,GOLDEN PLAINS UNIF SCH DIST,School District,"22000 NEVADA ST, PO BOX 937",SAN JOAQUIN,CA,"	93660",,,2019,"$53,913.60 "
1999017208,191012652,143544,PASADENA UNIFIED SCHOOL DISTRICT,School District,351 S HUDSON AVE,PASADENA,CA,"	91109",,,2019,"$548,383.97 "
1999017210,191000962,144611,SACRAMENTO CITY UNIF SCH DIST,School District,5735 47TH AVE,SACRAMENTO,CA,"	95824",,,2019,"$201,162.64 "
1999017211,191013209,143630,CARDIFF ELEM SCHOOL DISTRICT,School District,1888 MONTGOMERY AVE,CARDIFF,CA,"	92007",,,2019,"$12,447.74 "
1999017229,191013223,16078458,LOS ANGELES LEADERSHIP ACADEMY DISTRICT,School District,234 EAST 33,LOS ANGELES,CA,"	90031",,,2019,"$18,421.25 "
1999017230,191013223,16078458,LOS ANGELES LEADERSHIP ACADEMY DISTRICT,School District,234 EAST 33,LOS ANGELES,CA,"	90031",,,2019,"$41,520.00 "
1999017232,191013223,16078458,LOS ANGELES LEADERSHIP ACADEMY DISTRICT,School District,234 EAST 33,LOS ANGELES,CA,"	90031",,,2019,"$13,248.00 "
1999017234,191013223,16078458,LOS ANGELES LEADERSHIP ACADEMY DISTRICT,School District,234 EAST 33,LOS ANGELES,CA,"	90031",,,2019,"$13,248.00 "
1999017242,191013229,144058,GOLDEN PLAINS UNIF SCH DIST,School District,"22000 NEVADA ST, PO BOX 937",SAN JOAQUIN,CA,"	93660",,,2019,"$31,950.00 "
1999017257,191000962,144611,SACRAMENTO CITY UNIF SCH DIST,School District,5735 47TH AVE,SACRAMENTO,CA,"	95824",,,2019,"$38,361.60 "
1999017267,191000962,144611,SACRAMENTO CITY UNIF SCH DIST,School District,5735 47TH AVE,SACRAMENTO,CA,"	95824",,,2019,$0.00 
1999017285,191013164,143992,ROUND VALLEY JT ELEM SCH DIST,School District,300 NORTH ROUND VALLEY ROAD,BISHOP,CA,"	93514",,,2019,"$22,623.72 "
1999017293,191013255,144791,SHAFFER UNION ELEM SCHOOL DIST,School District,722-055 HIGHWAY 395 NORTH,LITCHFIELD,CA,"	96117",,,2019,"$25,103.71 "
1999017303,191013255,144791,SHAFFER UNION ELEM SCHOOL DIST,School District,722-055 HIGHWAY 395 NORTH,LITCHFIELD,CA,"	96117",,,2019,"$4,800.00 "
1999017304,191013260,144082,SALINAS UNION HIGH SCHOOL DIST,School District,431 W ALISAL ST,SALINAS,CA,"	93901",,,2019,"$166,124.16 "
1999017312,191013260,144082,SALINAS UNION HIGH SCHOOL DIST,School District,431 W ALISAL ST,SALINAS,CA,"	93901",,,2019,"$337,156.51 "
1999017317,191013260,144082,SALINAS UNION HIGH SCHOOL DIST,School District,431 W ALISAL ST,SALINAS,CA,"	93901",,,2019,"$33,695.04 "
1999017347,191013294,16045449,COMMUNITY ACTION PARTNERSHIP OF SONOMA COUNTY,School District,141 Stony Circle,SANTA ROSA,CA,"	95401",,,2019,"$13,284.00 "
1999017351,191013294,16045449,COMMUNITY ACTION PARTNERSHIP OF SONOMA COUNTY,School District,141 Stony Circle,SANTA ROSA,CA,"	95401",,,2019,"$30,232.44 "
1999017356,191008882,143654,SAN MARCOS UNIF SCH DISTRICT,School District,255 PICO AVE SUITE 250,SAN MARCOS,CA,"	92069",,,2019,"$130,908.96 "
1999017357,191008882,143654,SAN MARCOS UNIF SCH DISTRICT,School District,255 PICO AVE SUITE 250,SAN MARCOS,CA,"	92069",,,2019,"$54,000.00 "
1999017360,191013301,144796,RAVENDALE-TERMO ELEMENTARY SCH DIST,School District,109 S. GILMAN ST. C/O SUSANVILLE S D,SUSANVILLE,CA,"	96130",,,2019,"$15,118.06 "
1999017364,191000968,144543,SAN JUAN UNIFIED SCHOOL DIST,School District,3738 WALNUT AVE,CARMICHAEL,CA,"	95608",,,2019,$0.00 
1999017366,191013301,144796,RAVENDALE-TERMO ELEMENTARY SCH DIST,School District,109 S. GILMAN ST. C/O SUSANVILLE S D,SUSANVILLE,CA,"	96130",,,2019,"$4,500.00 "
1999017367,191000968,144543,SAN JUAN UNIFIED SCHOOL DIST,School District,3738 WALNUT AVE,CARMICHAEL,CA,"	95608",,,2019,"$244,581.31 "
1999017368,191013290,143643,FALLBROOK UNION HIGH SCH DIST,School District,2400 S STAGE COACH LN,FALLBROOK,CA,"	92028",,,2019,"$2,618.69 "
1999017371,191013290,143643,FALLBROOK UNION HIGH SCH DIST,School District,2400 S STAGE COACH LN,FALLBROOK,CA,"	92028",,,2019,"$14,402.78 "
1999017372,191013312,143549,OAK PARK UNIF SCHOOL DISTRICT,School District,5801 EAST CONIFER ST,OAK PARK,CA,"	91377",,,2019,"$12,624.00 "
1999017374,191013312,143549,OAK PARK UNIF SCHOOL DISTRICT,School District,5801 EAST CONIFER ST,OAK PARK,CA,"	91377",,,2019,"$28,637.71 "
1999017376,191013290,143643,FALLBROOK UNION HIGH SCH DIST,School District,2400 S STAGE COACH LN,FALLBROOK,CA,"	92028",,,2019,"$12,235.78 "
1999017408,191013329,144601,SILVER FORK ELEM SCHOOL DIST,School District,1325 SUGARLOAF AVENUE,KYBURZ,CA,"	95720",61986,,2019,"$5,978.88 "
1999017589,191013454,143515,NORWALK-LA MIRADA UN SCH DIST,School District,12820 PIONEER BLVD,NORWALK,CA,"	90650",,,2019,"$448,458.91 "
1999017741,191012772,144407,PATTERSON JT UNIF SCHOOL DIST,School District,510 KEYSTONE BOULEVARD,PATTERSON,CA,"	95363",,,2019,"$162,771.77 "
1999017754,191012772,144407,PATTERSON JT UNIF SCHOOL DIST,School District,510 KEYSTONE BOULEVARD,PATTERSON,CA,"	95363",,,2019,"$50,725.22 "
1999017792,191012772,144407,PATTERSON JT UNIF SCHOOL DIST,School District,510 KEYSTONE BOULEVARD,PATTERSON,CA,"	95363",,,2019,"$257,739.41 "
1999017816,191000965,144617,SACRAMENTO CO OFFICE OF EDUC,School District,PO Box 269003,SACRAMENTO,CA,"	95826",,,2019,"$20,118.53 "
1999017858,191013620,17007160,PIVOT CHARTER DISTRICT,School District,"1390 E. 9TH St., STE 190",Chico,CA,"	95928",,,2019,"$3,551.04 "
1999017860,191000973,144560,WESTERN PLACER UNIF SCH DIST,School District,"600 6TH. STREET, SUITE 400",LINCOLN,CA,"	95648",,,2019,"$100,602.00 "
1999017862,191013620,17007160,PIVOT CHARTER DISTRICT,School District,"1390 E. 9TH St., STE 190",Chico,CA,"	95928",,,2019,"$2,390.40 "
1999017869,191013620,17007160,PIVOT CHARTER DISTRICT,School District,"1390 E. 9TH St., STE 190",Chico,CA,"	95928",,,2019,"$3,599.04 "
1999017875,191013620,17007160,PIVOT CHARTER DISTRICT,School District,"1390 E. 9TH St., STE 190",Chico,CA,"	95928",,,2019,"$9,728.54 "
1999017879,191013620,17007160,PIVOT CHARTER DISTRICT,School District,"1390 E. 9TH St., STE 190",Chico,CA,"	95928",,,2019,"$1,056.00 "
1999017882,191013620,17007160,PIVOT CHARTER DISTRICT,School District,"1390 E. 9TH St., STE 190",Chico,CA,"	95928",,,2019,"$8,326.08 "
1999017933,191013659,143866,HANFORD ELEM SCHOOL DISTRICT,School District,"P.O. BOX G-1067, 714 N WHITE ST",HANFORD,CA,"	93230",1663917,,2019,"$197,999.21 "
1999017958,191013686,144059,SELMA UNIF SCHOOL DISTRICT,School District,3036 THOMPSON AVE,SELMA,CA,"	93662",California (USA),California (USA),2019,"$19,741.64 "
1999017964,191013686,144059,SELMA UNIF SCHOOL DISTRICT,School District,3036 THOMPSON AVE,SELMA,CA,"	93662",California (USA),California (USA),2019,"$174,659.44 "
1999017969,191013686,144059,SELMA UNIF SCHOOL DISTRICT,School District,3036 THOMPSON AVE,SELMA,CA,"	93662",California (USA),California (USA),2019,"$27,000.00 "
1999017971,191013686,144059,SELMA UNIF SCHOOL DISTRICT,School District,3036 THOMPSON AVE,SELMA,CA,"	93662",California (USA),California (USA),2019,"$27,293.00 "
1999017987,191013702,194375,ALTA LOMA SCHOOL DISTRICT,School District,9390 BASE LINE ROAD,ALTA LOMA,CA,"	91701",3667595,,2019,"$146,235.67 "
1999017993,191012310,144303,AROMAS-SAN JUAN UNION SCH DIST,School District,2300 SAN JUAN HWY,SAN JUAN BAUTISTA,CA,"	95045",,0,2019,"$27,664.70 "
1999017998,191013454,143515,NORWALK-LA MIRADA UN SCH DIST,School District,12820 PIONEER BLVD,NORWALK,CA,"	90650",,,2019,"$50,400.00 "
1999017999,191013454,143515,NORWALK-LA MIRADA UN SCH DIST,School District,12820 PIONEER BLVD,NORWALK,CA,"	90650",,,2019,"$23,990.40 "
1999018003,191013708,144359,ATWATER ELEM SCHOOL DISTRICT,School District,1401 BROADWAY AVENUE,ATWATER,CA,"	95301",3420,65631,2019,"$5,946.48 "
1999018004,191013708,144359,ATWATER ELEM SCHOOL DISTRICT,School District,1401 BROADWAY AVENUE,ATWATER,CA,"	95301",3420,65631,2019,"$41,625.36 "
1999018184,191013799,17018699,Achieve Charter School of Paradise Inc,School District,771 Elliott Road,Paradise ,CA,"	95969",,,2019,"$7,110.00 "
1999018189,191013799,17018699,Achieve Charter School of Paradise Inc,School District,771 Elliott Road,Paradise ,CA,"	95969",,,2019,"$23,999.22 "
1999018229,191013808,143776,SADDLEBACK VALLEY UNIF DIST,School District,25631 PETER A. HARTMAN WAY,MISSION VIEJO,CA,"	92691",,,2019,"$236,871.06 "
1999018286,191013883,194382,CHINO VALLEY UNIFIED SCHOOL DISTRICT,School District,5130 RIVERSIDE DRIVE,CHINO,CA,"	91710",67678,0,2019,"$1,562,885.28 "
1999018332,191013885,144800,RICHMOND ELEM SCHOOL DISTRICT,School District,700-585 RICHMOND RD E,SUSANVILLE,CA,"	96130",,,2019,"$2,475.36 "
1999018338,191013906,143721,HESPERIA UNIF SCHOOL DISTRICT,School District,15576 MAIN STREET,HESPERIA,CA,"	92345",,,2019,"$664,614.72 "
1999018351,191013906,143721,HESPERIA UNIF SCHOOL DISTRICT,School District,15576 MAIN STREET,HESPERIA,CA,"	92345",,,2019,"$120,839.04 "
1999018355,191013885,144800,RICHMOND ELEM SCHOOL DISTRICT,School District,700-585 RICHMOND RD E,SUSANVILLE,CA,"	96130",,,2019,"$2,500.00 "
1999018360,191013906,143721,HESPERIA UNIF SCHOOL DISTRICT,School District,15576 MAIN STREET,HESPERIA,CA,"	92345",,,2019,"$271,826.30 "
1999018466,191013976,144108,SAN LUCAS UNION ELEM DISTRICT,School District,"P.O. BOX 310, 53675 SAN BENITO ST",SAN LUCAS,CA,"	93954",,,2019,"$13,273.20 "
1999018493,191013976,144108,SAN LUCAS UNION ELEM DISTRICT,School District,"P.O. BOX 310, 53675 SAN BENITO ST",SAN LUCAS,CA,"	93954",,,2019,"$9,859.54 "
1999018664,191014107,143608,TEMPLE CITY UNIF SCHOOL DIST,School District,9700 EAST LAS TUNAS DRIVE,TEMPLE CITY,CA,"	91780",,,2019,"$53,314.80 "
1999018674,191014107,143608,TEMPLE CITY UNIF SCHOOL DIST,School District,9700 EAST LAS TUNAS DRIVE,TEMPLE CITY,CA,"	91780",,,2019,"$109,310.62 "
1999018680,191014107,143608,TEMPLE CITY UNIF SCHOOL DIST,School District,9700 EAST LAS TUNAS DRIVE,TEMPLE CITY,CA,"	91780",,,2019,$0.00 
1999018689,191014112,211691,SANTA MARIA JOINT UNION HIGH SCHOOL DISTRICT,School District,2560 SKYWAY DR,SANTA MARIA,CA,"	93455",,,2019,"$167,191.49 "
1999018696,191014115,144326,CAMBRIAN ELEM SCHOOL DISTRICT,School District,4115 JACKSOL DR,SAN JOSE,CA,"	95124",4.36939E+13,,2019,"$12,960.00 "
1999018714,191014124,144523,KLAMATH-TRINITY JT UN SCH DIST,School District,"P.O. BOX 1308, HIGHWAY 96",HOOPA,CA,"	95546",1.2629E+13,1.2629E+13,2019,"$6,468.66 "
1999018719,191014124,144523,KLAMATH-TRINITY JT UN SCH DIST,School District,"P.O. BOX 1308, HIGHWAY 96",HOOPA,CA,"	95546",1.2629E+13,1.2629E+13,2019,"$20,958.26 "
1999018726,191014124,144523,KLAMATH-TRINITY JT UN SCH DIST,School District,"P.O. BOX 1308, HIGHWAY 96",HOOPA,CA,"	95546",1.2629E+13,1.2629E+13,2019,"$6,536.70 "
1999018728,191014125,144799,SUSANVILLE ELEMENTARY SCH DIST,School District,109 S GILMAN ST,SUSANVILLE,CA,"	96130",,,2019,"$8,000.00 "
1999018729,191014124,144523,KLAMATH-TRINITY JT UN SCH DIST,School District,"P.O. BOX 1308, HIGHWAY 96",HOOPA,CA,"	95546",1.2629E+13,1.2629E+13,2019,"$6,536.70 "
1999018732,191014125,144799,SUSANVILLE ELEMENTARY SCH DIST,School District,109 S GILMAN ST,SUSANVILLE,CA,"	96130",,,2019,"$55,618.18 "
1999018738,191014129,144404,KNIGHTS FERRY ELEM SCHOOL DIST,School District,12726 DENT STREET,KNIGHTS FERRY,CA,"	95361",,,2019,"$5,400.00 "
1999018740,191014129,144404,KNIGHTS FERRY ELEM SCHOOL DIST,School District,12726 DENT STREET,KNIGHTS FERRY,CA,"	95361",,,2019,"$7,381.01 "
1999018770,191014148,143861,KIT CARSON UN ELEM SCHOOL DIST,School District,9895 7TH AVE,HANFORD,CA,"	93230",,,2019,"$21,600.00 "
1999018956,191014295,143973,PLEASANT VLY JT UN ELEM DIST,School District,2025 RANCHITA CANYON ROAD,SAN MIGUEL,CA,"	93451",,,2019,"$2,800.00 "
1999018959,191014301,143885,BURTON ELEMENTARY SCHOOL DIST,School District,264 N WESTWOOD ST,PORTERVILLE,CA,"	93257",5471837,,2019,"$13,954.40 "
1999018970,191014295,143973,PLEASANT VLY JT UN ELEM DIST,School District,2025 RANCHITA CANYON ROAD,SAN MIGUEL,CA,"	93451",,,2019,"$12,650.40 "
1999019017,191014344,143901,SUNNYSIDE UN ELEM SCH DISTRICT,School District,21644 AVENUE 196,STRATHMORE,CA,"	93267",3006455,6054407,2019,"$37,800.00 "
1999019032,191014353,143901,SUNNYSIDE UN ELEM SCH DISTRICT,School District,21644 AVENUE 196,STRATHMORE,CA,"	93267",3006455,6054407,2019,"$10,800.00 "
1999019081,191014395,143505,EAST WHITTIER CITY ELEM S D,School District,14535 E WHITTIER BLVD,WHITTIER,CA,"	90605",,,2019,"$33,120.00 "
